target,label_pct,winner,loser,k_datasets,mean_gap,cohens_d,win_rate,breakdown_point,fail_magnitude,fail_consistency,fail_stability,fragile
f1_score,5,config_11,config_6,9,0.04206222222222224,0.8247598648741871,0.8888888888888888,0.8888888888888888,False,False,False,False
f1_score,5,config_11,config_7,9,0.051403703703703715,0.6010075166690767,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_11,config_8,9,0.030467407407407426,0.9341412363341914,1.0,1.0,False,False,False,False
f1_score,5,config_11,config_9,9,0.0014874074074074188,0.18095802768708724,0.5555555555555556,0.1111111111111111,True,True,True,True
f1_score,5,config_11,config_base,9,0.028791111111111115,0.7941559880954273,0.7777777777777778,0.6666666666666666,False,False,False,False
f1_score,5,config_12,config_13,9,0.05690370370370374,0.6433944141183287,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_12,config_2,9,0.039506666666666676,0.45167766992749964,0.7777777777777778,0.5555555555555556,False,False,False,False
f1_score,5,config_12,config_3,9,0.007262222222222244,0.5100355031630814,0.7777777777777778,0.3333333333333333,False,False,False,False
f1_score,5,config_12,config_4,9,0.0015807407407407961,0.1615374331368316,0.6666666666666666,0.1111111111111111,True,False,True,True
f1_score,5,config_12,config_5,9,0.052911851851851904,0.7450121292944651,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_12,config_6,9,0.047885185185185225,0.912905751227814,0.8888888888888888,0.7777777777777778,False,False,False,False
f1_score,5,config_12,config_7,9,0.05722666666666671,0.6536792867220864,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_12,config_8,9,0.03629037037037042,1.0278051838338607,1.0,1.0,False,False,False,False
f1_score,5,config_12,config_9,9,0.0073103703703704115,0.5060818346365789,0.6666666666666666,0.4444444444444444,False,False,False,False
f1_score,5,config_12,config_base,9,0.0346140740740741,0.8520454975588915,0.7777777777777778,0.6666666666666666,False,False,False,False
f1_score,5,config_2,config_13,9,0.01739703703703706,1.30470732095462,1.0,1.0,False,False,False,False
f1_score,5,config_3,config_13,9,0.049641481481481495,0.5715600418581916,1.0,1.0,False,False,False,False
f1_score,5,config_4,config_13,9,0.05532296296296294,0.6231538268314076,0.8888888888888888,0.8888888888888888,False,False,False,False
f1_score,5,config_5,config_13,9,0.003991851851851839,0.19381174515103752,0.5555555555555556,0.1111111111111111,True,True,True,True
f1_score,5,config_6,config_13,9,0.009018518518518513,0.21980832164734465,0.4444444444444444,0.1111111111111111,False,True,True,True
f1_score,5,config_13,config_7,9,0.00032296296296296934,0.04427047148136357,0.3333333333333333,0.1111111111111111,True,True,True,True
f1_score,5,config_8,config_13,9,0.020613333333333324,0.3742616779836655,0.5555555555555556,0.2222222222222222,False,True,False,True
f1_score,5,config_9,config_13,9,0.04959333333333333,0.5861223427468931,1.0,1.0,False,False,False,False
f1_score,5,config_base,config_13,9,0.022289629629629635,0.41477002036169247,0.7777777777777778,0.3333333333333333,False,False,False,False
f1_score,5,config_3,config_2,9,0.03224444444444444,0.36993041231127344,0.6666666666666666,0.3333333333333333,False,False,False,False
f1_score,5,config_4,config_2,9,0.037925925925925884,0.4279263377807449,0.7777777777777778,0.6666666666666666,False,False,False,False
f1_score,5,config_2,config_5,9,0.013405185185185223,0.5350532474074248,0.7777777777777778,0.4444444444444444,False,False,False,False
f1_score,5,config_2,config_6,9,0.00837851851851855,0.20651060346922853,0.8888888888888888,0.3333333333333333,False,False,False,False
f1_score,5,config_2,config_7,9,0.01772000000000003,1.244941451392739,1.0,1.0,False,False,False,False
f1_score,5,config_8,config_2,9,0.0032162962962962605,0.05872841391813687,0.2222222222222222,0.1111111111111111,True,True,True,True
f1_score,5,config_9,config_2,9,0.032196296296296265,0.3766601165046373,0.6666666666666666,0.2222222222222222,False,False,False,False
f1_score,5,config_base,config_2,9,0.004892592592592572,0.0876674553309789,0.4444444444444444,0.1111111111111111,True,True,True,True
f1_score,5,config_4,config_3,9,0.005681481481481448,0.9895360750964725,0.6666666666666666,0.6666666666666666,False,False,False,False
f1_score,5,config_3,config_5,9,0.04564962962962966,0.6693620578186451,0.8888888888888888,0.8888888888888888,False,False,False,False
f1_score,5,config_3,config_6,9,0.040622962962962986,0.8013191546644917,1.0,1.0,False,False,False,False
f1_score,5,config_3,config_7,9,0.049964444444444464,0.5835929130819443,1.0,1.0,False,False,False,False
f1_score,5,config_3,config_8,9,0.029028148148148174,0.8704611308516335,1.0,1.0,False,False,False,False
f1_score,5,config_3,config_9,9,4.8148148148167515e-05,0.0059661958233902185,0.5555555555555556,0.1111111111111111,True,True,True,True
f1_score,5,config_3,config_base,9,0.027351851851851863,0.787457261967065,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_4,config_5,9,0.051331111111111105,0.7282167320521286,0.8888888888888888,0.8888888888888888,False,False,False,False
f1_score,5,config_4,config_6,9,0.04630444444444443,0.8886116497220655,1.0,1.0,False,False,False,False
f1_score,5,config_4,config_7,9,0.05564592592592591,0.6349366098162371,0.8888888888888888,0.8888888888888888,False,False,False,False
f1_score,5,config_4,config_8,9,0.03470962962962962,0.9825439590871572,1.0,1.0,False,False,False,False
f1_score,5,config_4,config_9,9,0.005729629629629616,0.5872860242595351,0.6666666666666666,0.4444444444444444,False,False,False,False
f1_score,5,config_4,config_base,9,0.03303333333333331,0.8710744349991059,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_6,config_5,9,0.005026666666666673,0.19478477305682582,0.5555555555555556,0.1111111111111111,True,True,True,True
f1_score,5,config_5,config_7,9,0.004314814814814809,0.2405186626020186,0.4444444444444444,0.1111111111111111,False,True,True,True
f1_score,5,config_8,config_5,9,0.016621481481481484,0.4469803695695877,0.7777777777777778,0.3333333333333333,False,False,False,False
f1_score,5,config_9,config_5,9,0.04560148148148149,0.6905126105171978,0.8888888888888888,0.8888888888888888,False,False,False,False
f1_score,5,config_base,config_5,9,0.018297777777777795,0.528752855968288,0.7777777777777778,0.7777777777777778,False,False,False,False
f1_score,5,config_6,config_7,9,0.009341481481481482,0.23094448403217813,0.4444444444444444,0.1111111111111111,False,True,True,True
f1_score,5,config_8,config_6,9,0.011594814814814811,0.4849560640126326,0.6666666666666666,0.2222222222222222,False,False,False,False
f1_score,5,config_9,config_6,9,0.040574814814814814,0.8057228601820561,1.0,1.0,False,False,False,False
