dataset,config,label_pct,diversity_measure,seed,inference_mode,training_mode,use_mmr,use_pseudo_label,unsup_drift,inference_relevance,global_acc,f1_score,drift_count,total_instances,elapsed_s,lbd_updates,lbd_instances,lbd_gap_mean,lbd_conf_mean,lbd_gap_pre_mean,lbd_conf_pre_mean,lbd_pool_updates
Electricity,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.7356,0.4702,0,44312,79.1,44209,17660,0.3284861577461228,0.9664679983087784,0.0507862168378226,0.8592009619643549,1026260
Electricity,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7945,0.7824,0,44312,143.2,904567,42096,0.0,0.0,,,1535786
Electricity,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.7943,0.7825,0,44312,141.8,879431,42096,0.0,0.0,,,1465984
Electricity,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7553,0.7325,0,44312,94.5,974537,43868,0.0,0.0,,,1309812
Electricity,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.7485,0.7239,0,44312,91.9,927417,43868,0.0,0.0,,,1254550
Electricity,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.8049,0.7952,0,44312,147.8,900394,42096,0.0,0.0,,,1509738
Electricity,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.7989,0.79,0,44312,151.9,872944,42096,0.0,0.0,,,1490695
Electricity,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.7565,0.7377,0,44312,105.5,996536,43868,0.0,0.0,,,1326240
Electricity,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.7546,0.7355,0,44312,102.2,941004,43868,0.0,0.0,,,1237890
Electricity,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7956,0.7847,0,44312,131.5,48149,18824,0.3337118830465082,0.9661993816933456,0.0601399059043049,0.8795225516754265,1620482
Electricity,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7938,0.7831,0,44312,137.4,48501,18920,0.3222468120236646,0.9628935604509234,0.0584747404842805,0.8824925985859682,1661023
Electricity,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7523,0.7301,0,44312,90.6,38445,16610,0.3241276186809959,0.9629523469739968,0.035210511741635,0.8557370093395477,1548824
Electricity,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7553,0.7341,0,44312,91.3,40078,17801,0.321499336735866,0.96355717912088,0.0398102277186452,0.8582140195362813,1566250
Electricity,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.7997,0.7902,0,44312,137.0,48471,18471,0.3260708348494562,0.9653371773757174,0.0621469212671217,0.8854768814661823,1654423
Electricity,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.7991,0.79,0,44312,146.8,51396,19534,0.3266093223247691,0.9640943428594873,0.0625218222631567,0.8831231517250869,1645116
Electricity,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.7565,0.7387,0,44312,98.6,49795,19946,0.3376259510849248,0.9672615884873146,0.0545129599971619,0.8665985298461193,1579922
Electricity,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.7539,0.7336,0,44312,96.0,40398,16706,0.3321476809896016,0.9633929749442725,0.0398539779991614,0.8539225748694698,1445542
Electricity,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.7774,0.509,0,44312,136.6,945753,41996,0.0,0.0,,,669882
Electricity,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.7809,0.5121,0,44312,134.8,926580,42050,0.0,0.0,,,516508
Electricity,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.7493,0.481,0,44312,85.6,896215,43817,0.0,0.0,,,577749
Electricity,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.749,0.4819,0,44312,84.9,876604,43548,0.0,0.0,,,627573
Electricity,config_base,5,disagreement,45,none,none,False,False,False,none,0.7918,0.7795,0,44312,105.8,0,0,,,,,0
Electricity,config_base,5,disagreement,46,none,none,False,False,False,none,0.7865,0.517,0,44312,107.3,0,0,,,,,0
Electricity,config_base,1,disagreement,45,none,none,False,False,False,none,0.7575,0.4891,0,44312,60.3,0,0,,,,,0
Electricity,config_base,1,disagreement,46,none,none,False,False,False,none,0.7555,0.4876,0,44312,60.6,0,0,,,,,0
AGR_g,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7756,0.7723,-1,99000,99.4,0,0,,,,,0
AGR_g,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7885,0.7849,-1,99000,92.7,0,0,,,,,0
AGR_g,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.6987,0.6828,-1,99000,78.2,0,0,,,,,0
AGR_g,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7322,0.7285,-1,99000,77.2,0,0,,,,,0
AGR_g,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.8019,0.7966,4,99000,215.9,0,0,,,,,0
AGR_g,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.7728,0.7672,3,99000,237.0,0,0,,,,,0
AGR_g,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.7229,0.7086,2,99000,173.5,0,0,,,,,0
AGR_g,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.7343,0.722,3,99000,213.4,0,0,,,,,0
AGR_g,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.791,0.7801,5,99000,194.2,0,0,,,,,0
AGR_g,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7673,0.7551,6,99000,227.2,0,0,,,,,0
AGR_g,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7263,0.6965,2,99000,216.5,0,0,,,,,0
AGR_g,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7033,0.6672,3,99000,175.3,0,0,,,,,0
AGR_g,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.771,0.7665,4,99000,194.1,0,0,,,,,0
AGR_g,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.8026,0.7982,4,99000,227.8,0,0,,,,,0
AGR_g,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.7226,0.7092,2,99000,176.8,0,0,,,,,0
AGR_g,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.7389,0.7282,1,99000,214.1,0,0,,,,,0
AGR_g,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.8096,0.8044,5,99000,188.3,0,0,,,,,0
AGR_g,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.7841,0.7781,4,99000,240.5,0,0,,,,,0
AGR_g,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.7422,0.7298,2,99000,225.3,0,0,,,,,0
AGR_g,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.7287,0.7146,2,99000,188.0,0,0,,,,,0
AGR_g,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.7906,0.7777,9,99000,247.0,1988182,94050,0.0,0.0,,,1804561
AGR_g,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.7664,0.7518,5,99000,281.5,1831277,94050,0.0,0.0,,,1666266
AGR_g,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.6936,0.6496,2,99000,201.0,1771776,98010,0.0,0.0,,,1252457
AGR_g,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.6903,0.6464,3,99000,264.9,1809213,98010,0.0,0.0,,,1354903
AGR_g,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.7734,0.7619,4,99000,225.3,12939,9293,0.2633470030863661,0.9633772262953388,-0.0497116972834841,0.7366192352992487,1596126
AGR_g,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.7496,0.7354,4,99000,265.3,11407,8302,0.250835398668957,0.96193504895672,-0.0529801059248078,0.7291970277432134,1498610
AGR_g,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.7188,0.695,2,99000,185.0,14721,10512,0.2637144633032363,0.9626782288497636,-0.0435265555643229,0.7162700381189623,1229448
AGR_g,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.7136,0.6923,2,99000,211.4,15213,10540,0.2673105926784693,0.9606643138695402,-0.0442941574903994,0.7058309555483893,1095217
AGR_g,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.7917,0.7799,5,99000,263.9,1861774,94050,0.0,0.0,,,1674059
AGR_g,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.7689,0.7544,5,99000,239.9,1787120,94050,0.0,0.0,,,1678217
AGR_g,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.6936,0.651,2,99000,264.8,1807127,98010,0.0,0.0,,,1399564
AGR_g,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.698,0.6512,3,99000,232.8,1774822,98010,0.0,0.0,,,1415812
AGR_g,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.7759,0.7679,5,99000,225.2,35524,16234,0.3581435047705002,0.951153011771358,-0.0147329695177323,0.7947414636281638,1679275
AGR_g,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.7614,0.7512,3,99000,236.1,31944,15293,0.3453399771184154,0.9522568790091528,-0.017776139048958,0.7827312000820642,1616000
AGR_g,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.729,0.7135,2,99000,182.9,48112,21480,0.3145091887388844,0.9527572748474732,-0.0049951445257335,0.775073105954226,1309426
AGR_g,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.7137,0.6983,2,99000,202.4,36079,18014,0.3168007309179695,0.9527856784425002,-0.0097698540380254,0.7553492428467524,1073257
AGR_g,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.8053,0.7984,8,99000,261.9,1927161,94050,0.0,0.0,,,2617155
AGR_g,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.7958,0.7899,6,99000,254.6,1824416,94050,0.0,0.0,,,2384212
AGR_g,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.7179,0.7034,3,99000,213.9,1762476,98010,0.0,0.0,,,1924034
AGR_g,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7226,0.7102,2,99000,273.4,1786927,98010,0.0,0.0,,,1919950
AGR_g,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.8084,0.8011,3,99000,284.7,1822305,94050,0.0,0.0,,,2487799
AGR_g,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.8119,0.8058,5,99000,324.8,1903619,94050,0.0,0.0,,,2663955
AGR_g,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.7131,0.698,2,99000,250.3,1770777,98010,0.0,0.0,,,1791605
AGR_g,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.7285,0.7148,3,99000,294.9,1863424,98010,0.0,0.0,,,2099464
AGR_g,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7947,0.7923,6,99000,238.5,37107,17368,0.3590145849054859,0.9506597915216414,-0.0148956293183079,0.7978328103747299,2391118
AGR_g,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7964,0.7919,6,99000,277.0,32477,15900,0.3447657242867962,0.9526501603814568,-0.0176101082182055,0.7876533021434522,2315783
AGR_g,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7329,0.7258,2,99000,256.1,37475,18008,0.3107916062514677,0.9501911426641548,-0.0135823227234982,0.7673431352523821,1926917
AGR_g,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7306,0.7246,2,99000,218.7,33665,16902,0.3274586015891254,0.9517620454481748,-0.0154732825732584,0.762284389944308,1907177
AGR_g,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.8341,0.8297,10,99000,279.2,40315,19486,0.3584154153384507,0.9507094367724273,-0.0160515494584501,0.8160038013159239,2794654
AGR_g,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.7898,0.7843,4,99000,292.9,28444,14030,0.3605838566243718,0.9512062027654888,-0.0167775101785995,0.7832598429268931,2250237
AGR_g,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.7264,0.7191,2,99000,200.1,29763,15403,0.3149757484422656,0.9505984549108448,-0.0166593612179976,0.7545248705792419,1773317
AGR_g,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.7435,0.7362,2,99000,276.0,34148,16961,0.3313351859283973,0.951800854956208,-0.0125649255247526,0.7696073239967987,2083764
AGR_g,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.7707,0.7594,5,99000,252.4,2092726,94048,0.0,0.0,,,1627228
AGR_g,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.8006,0.7915,5,99000,282.7,2095367,94031,0.0,0.0,,,1749113
AGR_g,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.6983,0.6626,4,99000,235.7,1945610,97985,0.0,0.0,,,1290553
AGR_g,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.6956,0.6598,2,99000,265.8,1985570,97922,0.0,0.0,,,1214951
AGR_g,config_base,5,disagreement,45,none,none,False,False,False,none,0.7769,0.7643,4,99000,178.7,0,0,,,,,0
AGR_g,config_base,5,disagreement,46,none,none,False,False,False,none,0.7513,0.7379,4,99000,242.8,0,0,,,,,0
AGR_g,config_base,1,disagreement,45,none,none,False,False,False,none,0.71,0.6693,3,99000,215.4,0,0,,,,,0
AGR_a,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7816,0.7802,-1,99000,89.4,0,0,,,,,0
AGR_g,config_base,1,disagreement,46,none,none,False,False,False,none,0.6941,0.6536,3,99000,184.1,0,0,,,,,0
AGR_a,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.7458,0.7445,-1,99000,102.0,0,0,,,,,0
AGR_a,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.7016,0.701,-1,99000,77.0,0,0,,,,,0
AGR_a,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.6883,0.6883,-1,99000,73.0,0,0,,,,,0
AGR_a,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.793,0.7902,5,99000,229.6,0,0,,,,,0
AGR_a,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.7654,0.7629,3,99000,247.9,0,0,,,,,0
AGR_a,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.693,0.6917,0,99000,154.1,0,0,,,,,0
AGR_a,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.6814,0.6811,0,99000,175.1,0,0,,,,,0
AGR_a,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.7824,0.7822,11,99000,225.8,0,0,,,,,0
AGR_a,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.7707,0.7702,1,99000,236.4,0,0,,,,,0
AGR_a,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.672,0.6712,0,99000,152.0,0,0,,,,,0
AGR_a,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.6483,0.6451,0,99000,152.0,0,0,,,,,0
AGR_a,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.8052,0.8022,2,99000,229.0,0,0,,,,,0
AGR_a,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.7698,0.7667,4,99000,235.1,0,0,,,,,0
AGR_a,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.6959,0.6943,0,99000,152.1,0,0,,,,,0
AGR_a,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.6802,0.6797,0,99000,177.0,0,0,,,,,0
AGR_a,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.798,0.7962,5,99000,233.5,0,0,,,,,0
AGR_a,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.7892,0.7871,3,99000,256.3,0,0,,,,,0
AGR_a,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.6982,0.6975,0,99000,167.9,0,0,,,,,0
AGR_a,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.6845,0.6842,0,99000,189.1,0,0,,,,,0
AGR_a,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.728,0.7274,5,99000,259.5,1816499,94050,0.0,0.0,,,1059153
AGR_a,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.7492,0.7489,5,99000,276.4,1835494,94050,0.0,0.0,,,973244
AGR_a,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.6455,0.6411,0,99000,261.1,1762540,98010,0.0,0.0,,,817322
AGR_a,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.6557,0.6521,0,99000,218.5,1673209,98010,0.0,0.0,,,735725
AGR_a,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.7444,0.744,4,99000,239.6,13732,10002,0.3498767114400778,0.9587874283075064,-0.0562155612499425,0.7218950057085101,1023574
AGR_a,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.755,0.7545,2,99000,262.7,12130,8641,0.3306654424602689,0.957196463598488,-0.0693712101744679,0.6979557095411693,827026
AGR_a,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.6774,0.6774,0,99000,241.1,10501,7439,0.263742060622902,0.9589497223582704,-0.0617785789887683,0.6920528517427377,777530
AGR_a,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.6696,0.6696,0,99000,197.6,10173,6960,0.2764490617520645,0.9566940210226568,-0.0609655688910893,0.6826373686872279,659108
AGR_a,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.7491,0.7487,2,99000,270.3,1758623,94050,0.0,0.0,,,893793
AGR_a,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.7806,0.7801,7,99000,288.9,1904676,94050,0.0,0.0,,,1216325
AGR_a,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.6468,0.644,0,99000,258.8,1765836,98010,0.0,0.0,,,815821
AGR_a,config_7,1,disagreement,46,none,train_C,False,True,False,none,0.6443,0.6396,0,99000,217.7,1649311,98010,0.0,0.0,,,722558
AGR_a,config_8,5,disagreement,45,none,train_w,False,True,False,none,0.7584,0.7559,0,99000,239.7,44447,20011,0.3816681898944883,0.9493808171868916,-0.0261063087947189,0.757497528469255,817355
AGR_a,config_8,5,disagreement,46,none,train_w,False,True,False,none,0.7593,0.758,4,99000,223.9,43799,21196,0.3927497951223965,0.9511551101676884,-0.0228762884809148,0.7657789921674202,1022459
AGR_a,config_8,1,disagreement,45,none,train_w,False,True,False,none,0.6715,0.6709,0,99000,237.2,38595,18245,0.3683463609853895,0.9501376726764696,-0.021612192044084,0.7486417715095156,766374
AGR_a,config_8,1,disagreement,46,none,train_w,False,True,False,none,0.675,0.6736,0,99000,201.8,36538,17443,0.3660383373270233,0.9507634306779426,-0.0258955891575449,0.7447233567303532,661577
AGR_a,config_9,5,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.7843,0.7806,4,99000,289.2,1746138,94050,0.0,0.0,,,2005318
AGR_a,config_9,5,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.774,0.7716,1,99000,264.3,1715236,94050,0.0,0.0,,,1970811
AGR_a,config_9,1,disagreement,46,sqrtAM,train_C,False,True,False,sqrtAM,0.6763,0.6752,0,99000,226.6,1696055,98010,0.0,0.0,,,1288908
AGR_a,config_9,1,disagreement,45,sqrtAM,train_C,False,True,False,sqrtAM,0.6808,0.6796,0,99000,277.5,1749721,98010,0.0,0.0,,,1578334
AGR_a,config_10,5,disagreement,45,mmr,train_C,True,True,False,mmr,0.8008,0.7993,6,99000,318.2,1880433,94050,0.0,0.0,,,2314326
AGR_a,config_10,5,disagreement,46,mmr,train_C,True,True,False,mmr,0.8181,0.817,4,99000,333.6,1812223,94050,0.0,0.0,,,2453063
AGR_a,config_10,1,disagreement,46,mmr,train_C,True,True,False,mmr,0.6821,0.6821,0,99000,246.5,1651309,98010,0.0,0.0,,,1342319
AGR_a,config_10,1,disagreement,45,mmr,train_C,True,True,False,mmr,0.691,0.6906,0,99000,297.2,1752466,98010,0.0,0.0,,,1592352
AGR_a,config_11,5,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.7925,0.7881,4,99000,264.8,49383,23367,0.393912462028653,0.9493246484949348,-0.0257473661208332,0.7750315061265719,2078425
AGR_a,config_11,5,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.7783,0.7741,2,99000,279.9,44190,22701,0.4008117324404317,0.95314672685055,-0.0219409476096646,0.7726746136445226,2008707
AGR_a,config_11,1,disagreement,46,sqrtAM,train_w,False,True,False,sqrtAM,0.6877,0.6814,0,99000,215.8,39754,17864,0.3609465746092829,0.9496582312081104,-0.0203946805839171,0.7457935482041812,1428314
AGR_a,config_11,1,disagreement,45,sqrtAM,train_w,False,True,False,sqrtAM,0.6973,0.6918,0,99000,260.3,45214,18714,0.3449910669261345,0.946420628950818,-0.0198681646598923,0.7552016007301788,1642284
AGR_a,config_12,5,disagreement,45,mmr,train_w,True,True,False,mmr,0.8033,0.8004,4,99000,296.2,48181,23769,0.3981879063155775,0.951295741568923,-0.0251695301525901,0.7779962193478958,2179038
AGR_a,config_12,5,disagreement,46,mmr,train_w,True,True,False,mmr,0.7825,0.7781,4,99000,304.5,45272,22860,0.3907679852400218,0.9519232016061622,-0.0215314706862311,0.7727625662906537,2073093
AGR_a,config_12,1,disagreement,45,mmr,train_w,True,True,False,mmr,0.6954,0.6911,0,99000,211.8,36585,17442,0.3491175718868223,0.9464623070015806,-0.0269758888835968,0.7448622852385398,1557537
AGR_a,config_12,1,disagreement,46,mmr,train_w,True,True,False,mmr,0.6832,0.6787,0,99000,231.9,36412,17186,0.3507639234397793,0.9485367557096644,-0.0222107091747422,0.7429464304905984,1518719
AGR_a,config_13,5,disagreement,45,none,self_train_A,False,True,False,none,0.7606,0.7594,2,99000,269.3,2002721,94044,0.0,0.0,,,962542
AGR_a,config_13,5,disagreement,46,none,self_train_A,False,True,False,none,0.7656,0.7653,5,99000,262.1,2062557,94043,0.0,0.0,,,1248019
AGR_a,config_13,1,disagreement,45,none,self_train_A,False,True,False,none,0.6474,0.6448,0,99000,263.3,1877609,97915,0.0,0.0,,,855645
AGR_a,config_13,1,disagreement,46,none,self_train_A,False,True,False,none,0.6539,0.6527,0,99000,221.3,1807304,98010,0.0,0.0,,,718156
AGR_a,config_base,5,disagreement,45,none,none,False,False,False,none,0.7497,0.7496,6,99000,225.0,0,0,,,,,0
AGR_a,config_base,5,disagreement,46,none,none,False,False,False,none,0.7553,0.7553,5,99000,235.1,0,0,,,,,0
AGR_a,config_base,1,disagreement,45,none,none,False,False,False,none,0.6592,0.6572,0,99000,151.3,0,0,,,,,0
AGR_a,config_base,1,disagreement,46,none,none,False,False,False,none,0.6408,0.6361,0,99000,155.6,0,0,,,,,0
LED_a,config_0,5,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.6789,0.6745,-1,99000,253.2,0,0,,,,,0
LED_a,config_0,5,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.6816,0.6796,-1,99000,259.6,0,0,,,,,0
LED_a,config_0,1,disagreement,45,capymoa,capymoa,False,True,False,capymoa_sleade,0.5944,0.5854,-1,99000,275.6,0,0,,,,,0
LED_a,config_0,1,disagreement,46,capymoa,capymoa,False,True,False,capymoa_sleade,0.6051,0.6005,-1,99000,264.5,0,0,,,,,0
LED_a,config_1,5,disagreement,45,margin,none,False,False,False,margin,0.6605,0.6533,0,99000,230.1,0,0,,,,,0
LED_a,config_1,5,disagreement,46,margin,none,False,False,False,margin,0.6791,0.6753,0,99000,231.7,0,0,,,,,0
LED_a,config_1,1,disagreement,45,margin,none,False,False,False,margin,0.5538,0.5393,0,99000,181.0,0,0,,,,,0
LED_a,config_1,1,disagreement,46,margin,none,False,False,False,margin,0.571,0.5653,0,99000,181.0,0,0,,,,,0
LED_a,config_2,5,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.6628,0.661,1,99000,229.0,0,0,,,,,0
LED_a,config_2,5,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.6676,0.6672,1,99000,230.8,0,0,,,,,0
LED_a,config_2,1,disagreement,45,mlhat_A,none,False,False,False,mlhat_A,0.5603,0.5505,0,99000,185.5,0,0,,,,,0
LED_a,config_2,1,disagreement,46,mlhat_A,none,False,False,False,mlhat_A,0.5835,0.5813,1,99000,186.9,0,0,,,,,0
LED_a,config_3,5,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.6713,0.6659,0,99000,235.4,0,0,,,,,0
LED_a,config_3,5,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.6846,0.6818,0,99000,238.4,0,0,,,,,0
LED_a,config_3,1,disagreement,45,sqrtAM,none,False,False,False,sqrtAM,0.5677,0.5558,0,99000,182.8,0,0,,,,,0
LED_a,config_3,1,disagreement,46,sqrtAM,none,False,False,False,sqrtAM,0.5803,0.5757,0,99000,182.7,0,0,,,,,0
LED_a,config_4,5,disagreement,45,mmr,none,True,False,False,mmr,0.6662,0.6632,1,99000,247.0,0,0,,,,,0
LED_a,config_4,5,disagreement,46,mmr,none,True,False,False,mmr,0.6866,0.6839,0,99000,245.1,0,0,,,,,0
LED_a,config_4,1,disagreement,45,mmr,none,True,False,False,mmr,0.5771,0.5664,0,99000,198.4,0,0,,,,,0
LED_a,config_4,1,disagreement,46,mmr,none,True,False,False,mmr,0.593,0.589,0,99000,196.8,0,0,,,,,0
LED_a,config_5,5,disagreement,45,none,self_train_M,False,True,False,none,0.6379,0.6354,1,99000,268.2,1284700,94036,0.0,0.0,,,216000
LED_a,config_5,5,disagreement,46,none,self_train_M,False,True,False,none,0.6297,0.628,1,99000,273.7,1324809,94040,0.0,0.0,,,275825
LED_a,config_5,1,disagreement,45,none,self_train_M,False,True,False,none,0.5271,0.5135,0,99000,201.5,902211,97889,0.0,0.0,,,15530
LED_a,config_5,1,disagreement,46,none,self_train_M,False,True,False,none,0.5287,0.5253,0,99000,207.8,1126952,98005,0.0,0.0,,,89870
LED_a,config_6,5,disagreement,45,none,disagree_c,False,True,False,none,0.6488,0.6475,1,99000,249.3,5793,3439,0.4554176027371996,0.9506895956476604,-0.023283506500477,0.5676076799453171,259415
LED_a,config_6,5,disagreement,46,none,disagree_c,False,True,False,none,0.6526,0.6496,0,99000,251.1,4591,2638,0.5389065328284623,0.9498343836141614,-0.0334326318972395,0.532068659981426,180686
LED_a,config_6,1,disagreement,45,none,disagree_c,False,True,False,none,0.5434,0.5313,0,99000,192.7,931,448,0.5689551955504577,0.9363680136301256,-0.0497152403459075,0.469033783792202,28036
LED_a,config_6,1,disagreement,46,none,disagree_c,False,True,False,none,0.5364,0.5295,0,99000,196.0,1751,1259,0.4599574239555488,0.953346855983764,-0.0576056428015107,0.4905593377177867,102468
LED_a,config_7,5,disagreement,45,none,train_C,False,True,False,none,0.638,0.6354,1,99000,272.4,1283741,94044,0.0,0.0,,,290007
LED_a,config_7,5,disagreement,46,none,train_C,False,True,False,none,0.6564,0.6549,0,99000,262.9,1137914,94046,0.0,0.0,,,137185
LED_a,config_7,1,disagreement,45,none,train_C,False,True,False,none,0.5248,0.5127,0,99000,204.0,939884,97925,0.0,0.0,,,17892
