estimator,dataset,label_pct,ground_truth,estimate
binary_relevance,AGR_a,5,0.33604999999999996,0.13350000000000017
binary_relevance,AGR_a,5,0.34525000000000006,0.11080000000000001
binary_relevance,AGR_a,5,0.3200499999999997,0.10794999999999999
binary_relevance,AGR_a,5,0.33735000000000004,0.11055000000000015
binary_relevance,AGR_a,5,0.3347499999999999,0.14215
binary_relevance,AGR_a,5,0.36334999999999995,0.14100000000000001
binary_relevance,AGR_a,5,0.33625000000000016,0.1168499999999999
binary_relevance,AGR_a,5,0.3310000000000002,0.11755000000000004
binary_relevance,AGR_a,5,0.3707499999999998,0.11500000000000021
binary_relevance,AGR_a,5,0.36365000000000003,0.12775000000000003
binary_relevance,AGR_a,5,0.3144500000000001,0.13119999999999998
binary_relevance,AGR_a,5,0.32979999999999987,0.12880000000000003
binary_relevance,AGR_a,5,0.3284,0.15605000000000002
binary_relevance,AGR_a,5,0.35334999999999994,0.21315000000000017
binary_relevance,AGR_a,5,0.36195,0.14080000000000004
binary_relevance,AGR_a,5,0.3637,0.12664999999999993
binary_relevance,AGR_a,5,0.36834999999999984,0.12265000000000015
binary_relevance,AGR_a,5,0.36450000000000005,0.05610000000000004
binary_relevance,AGR_a,5,0.36125000000000007,0.04735
binary_relevance,AGR_a,5,0.36265000000000003,0.07079999999999997
binary_relevance,AGR_a,5,0.36954999999999993,0.08414999999999995
binary_relevance,AGR_a,5,0.3495499999999998,0.03854999999999986
binary_relevance,AGR_a,5,0.36970000000000014,0.0391999999999999
binary_relevance,AGR_a,5,0.37115,0.04190000000000005
binary_relevance,AGR_a,5,0.35435000000000005,0.03880000000000017
binary_relevance,AGR_a,5,0.33504999999999985,0.05010000000000003
binary_relevance,AGR_a,5,0.3611500000000001,0.062100000000000044
binary_relevance,AGR_a,5,0.3668,0.04059999999999997
binary_relevance,AGR_a,5,0.35144999999999993,0.06814999999999993
binary_relevance,AGR_a,5,0.3689500000000001,0.03915000000000002
binary_relevance,AGR_a,5,0.34704999999999986,0.030100000000000016
binary_relevance,AGR_a,5,0.35145000000000004,0.033400000000000096
binary_relevance,AGR_a,5,0.35414999999999985,0.06940000000000013
binary_relevance,AGR_a,5,0.37385,0.0666500000000001
binary_relevance,AGR_a,5,0.34755000000000014,0.0351999999999999
binary_relevance,AGR_a,5,0.3518000000000001,0.07610000000000006
binary_relevance,AGR_a,5,0.38324999999999987,0.053549999999999764
binary_relevance,AGR_a,5,0.37565000000000004,0.06510000000000016
binary_relevance,AGR_a,5,0.3498500000000001,0.045849999999999946
binary_relevance,AGR_a,5,0.34399999999999986,0.04784999999999995
binary_relevance,AGR_a,5,0.35319999999999996,0.05570000000000008
binary_relevance,AGR_a,5,0.36265000000000003,0.18840000000000012
binary_relevance,AGR_a,5,0.36995,0.058049999999999935
binary_relevance,AGR_a,5,0.38359999999999994,0.05250000000000021
binary_relevance,AGR_a,5,0.3749499999999999,0.045299999999999896
binary_relevance,AGR_a,5,0.3283499999999999,0.039449999999999985
binary_relevance,AGR_a,5,0.34424999999999994,0.06440000000000001
binary_relevance,AGR_a,5,0.3483499999999998,0.08474999999999988
binary_relevance,AGR_a,5,0.32305000000000006,0.045849999999999946
binary_relevance,AGR_a,5,0.35619999999999996,0.04469999999999996
binary_relevance,AGR_a,5,0.34414999999999984,0.04810000000000003
binary_relevance,AGR_a,5,0.3425499999999999,0.03670000000000018
binary_relevance,AGR_a,5,0.3301499999999997,0.07899999999999996
binary_relevance,AGR_a,5,0.32804999999999995,0.07250000000000001
binary_relevance,AGR_a,5,0.3405999999999999,0.07019999999999982
